ase_id,chr,strand,out_donor,out_acceptor,in_junction
1@+@3858844^3865812-@3858866^3865812-,1,+,3858844^,3865812-,3858866^3865812-
1@+@110484944^110486886-@110485078^110486886-,1,+,110484944^,110486886-,110485078^110486886-
1@-@110603893^110602170-@110603889^110602170-,1,-,110603893^,110602170-,110603889^110602170-
1@+@108918789^108922417-@108919150^108922417-,1,+,108918789^,108922417-,108919150^108922417-
1@+@108918789^108924000-@108919150^108922417-108922576^108924000-,1,+,108918789^,108924000-,108919150^108922417-108922576^108924000-
1@+@215083307^215086368-@215083431^215086368-,1,+,215083307^,215086368-,215083431^215086368-
1@+@193069181^193075820-@193069634^193075820-,1,+,193069181^,193075820-,193069634^193075820-
1@+@193084657^193091651-@193084698^193091651-,1,+,193084657^,193091651-,193084698^193091651-
1@-@114097748^114093803-@114097727^114093803-,1,-,114097748^,114093803-,114097727^114093803-
1@+@43219537^43221372-@43219631^43221372-,1,+,43219537^,43221372-,43219631^43221372-
1@-@31059299^31028864-@31059204^31028864-,1,-,31059299^,31028864-,31059204^31028864-
1@-@31059299^31028864-@31059204^31055380-31055313^31028864-,1,-,31059299^,31028864-,31059204^31055380-31055313^31028864-
1@-@30968354^30967310-@30968297^30967310-,1,-,30968354^,30967310-,30968297^30967310-
1@-@30967167^30966278-@30967099^30966278-,1,-,30967167^,30966278-,30967099^30966278-
1@-@30950133^30945483-@30950127^30945483-,1,-,30950133^,30945483-,30950127^30945483-
1@-@30950133^30942123-@30950127^30945483-30945346^30942123-,1,-,30950133^,30942123-,30950127^30945483-30945346^30942123-
1@-@30941998^30941272-@30941922^30941272-,1,-,30941998^,30941272-,30941922^30941272-
1@-@6464552^6462174-@6462863^6462666-6462629^6462174-,1,-,6464552^,6462174-,6462863^6462666-6462629^6462174-
1@+@211312835^211313424-@211312961^211313424-,1,+,211312835^,211313424-,211312961^211313424-
1@+@31346740^31348829-@31346818^31348829-,1,+,31346740^,31348829-,31346818^31348829-
1@+@31346740^31364032-@31346818^31348829-31348974^31364032-,1,+,31346740^,31364032-,31346818^31348829-31348974^31364032-
1@-@156247957^156246756-@156247915^156246756-,1,-,156247957^,156246756-,156247915^156246756-
1@-@156247957^156246756-@156247915^156246756-,1,-,156247957^,156246756-,156247915^156246756-
1@-@156246690^156246250-@156246681^156246250-,1,-,156246690^,156246250-,156246681^156246250-
1@-@156247957^156246250-@156247915^156246756-156246681^156246250-,1,-,156247957^,156246250-,156247915^156246756-156246681^156246250-
1@-@156247957^156246250-@156247915^156246756-156246681^156246250-,1,-,156247957^,156246250-,156247915^156246756-156246681^156246250-
1@-@156246123^156244911-@156245782^156245238-156245142^156244911-,1,-,156246123^,156244911-,156245782^156245238-156245142^156244911-
1@-@156246123^156244911-@156245782^156245661-156245535^156245238-156245142^156244911-,1,-,156246123^,156244911-,156245782^156245661-156245535^156245238-156245142^156244911-
1@-@156244761^156244403-@156244690^156244403-,1,-,156244761^,156244403-,156244690^156244403-
1@-@40097115^40092507-@40097111^40092507-,1,-,40097115^,40092507-,40097111^40092507-
1@-@40092398^40091399-@40092045^40091399-,1,-,40092398^,40091399-,40092045^40091399-
1@-@40076842^40074183-@40076730^40074183-,1,-,40076842^,40074183-,40076730^40074183-
1@-@6475462^6475138-@6475370^6475138-,1,-,6475462^,6475138-,6475370^6475138-
1@-@46604227^46594280-@46604165^46594280-,1,-,46604227^,46594280-,46604165^46594280-
1@-@46604227^46594280-@46604185^46594280-,1,-,46604227^,46594280-,46604185^46594280-
1@+@43976379^43976773-@43976659^43976773-,1,+,43976379^,43976773-,43976659^43976773-
1@-@44010809^44010096-@44010726^44010096-,1,-,44010809^,44010096-,44010726^44010096-
1@+@1633355^1633748-@1633480^1633748-,1,+,1633355^,1633748-,1633480^1633748-
1@-@1722708^1721711-@1722588^1721711-,1,-,1722708^,1721711-,1722588^1721711-
1@-@1719358^1716478-@1719328^1716478-,1,-,1719358^,1716478-,1719328^1716478-
1@-@1709518^1709133-@1709479^1709133-,1,-,1709518^,1709133-,1709479^1709133-
1@-@1707525^1705732-@1707409^1705732-,1,-,1707525^,1705732-,1707409^1705732-
1@-@1756779^1756608-@1756739^1756608-,1,-,1756779^,1756608-,1756739^1756608-
1@+@158355940^158356498-@158356105^158356498-,1,+,158355940^,158356498-,158356105^158356498-
1@+@158355940^158356498-@158356001^158356498-,1,+,158355940^,158356498-,158356001^158356498-
1@+@158356001^158356498-@158356105^158356498-,1,+,158356001^,158356498-,158356105^158356498-
1@-@206913862^206913042-@206913759^206913042-,1,-,206913862^,206913042-,206913759^206913042-
1@+@31645341^31651849-@31645382^31651849-,1,+,31645341^,31651849-,31645382^31651849-
1@+@31645138^31651849-@31645146^31651849-,1,+,31645138^,31651849-,31645146^31651849-
1@+@31656044^31656897-@31656185^31656897-,1,+,31656044^,31656897-,31656185^31656897-
1@+@226065809^226071351-@226065817^226071351-,1,+,226065809^,226071351-,226065817^226071351-
1@-@39564471^39563922-@39564423^39563922-,1,-,39564471^,39563922-,39564423^39563922-
1@-@39563614^39562416-@39563527^39562416-,1,-,39563614^,39562416-,39563527^39562416-
1@-@39561728^39561122-@39561685^39561122-,1,-,39561728^,39561122-,39561685^39561122-
1@-@39571234^39570002-@39571097^39570002-,1,-,39571234^,39570002-,39571097^39570002-
1@-@39564701^39564542-@39564686^39564542-,1,-,39564701^,39564542-,39564686^39564542-
1@-@39564471^39563922-@39564423^39563922-,1,-,39564471^,39563922-,39564423^39563922-
1@-@39564471^39563741-@39564423^39563741-,1,-,39564471^,39563741-,39564423^39563741-
1@-@39564471^39563741-@39564423^39563922-39563836^39563741-,1,-,39564471^,39563741-,39564423^39563922-39563836^39563741-
1@-@150627467^150626526-@150627312^150626526-,1,-,150627467^,150626526-,150627312^150626526-
1@-@150627398^150625808-@150627312^150626526-150626479^150625808-,1,-,150627398^,150625808-,150627312^150626526-150626479^150625808-
1@-@150627398^150625808-@150627312^150625808-,1,-,150627398^,150625808-,150627312^150625808-
1@-@150627467^150625808-@150627398^150625808-,1,-,150627467^,150625808-,150627398^150625808-
1@-@150627467^150625808-@150627312^150626526-150626479^150625808-,1,-,150627467^,150625808-,150627312^150626526-150626479^150625808-
1@-@150627467^150625808-@150627312^150625808-,1,-,150627467^,150625808-,150627312^150625808-
1@-@228108245^228107869-@228108235^228107869-,1,-,228108245^,228107869-,228108235^228107869-
1@-@228108245^228107869-@228108235^228108084-228107977^228107869-,1,-,228108245^,228107869-,228108235^228108084-228107977^228107869-
1@-@228109261^228109021-@228109149^228109021-,1,-,228109261^,228109021-,228109149^228109021-
1@-@228108955^228108318-@228108437^228108318-,1,-,228108955^,228108318-,228108437^228108318-
1@-@228109261^228108318-@228109149^228109021-228108437^228108318-,1,-,228109261^,228108318-,228109149^228109021-228108437^228108318-
1@-@228109261^228108318-@228109149^228109021-228108955^228108318-,1,-,228109261^,228108318-,228109149^228109021-228108955^228108318-
1@+@42659251^42659522-@42659370^42659522-,1,+,42659251^,42659522-,42659370^42659522-
1@-@42747272^42746852-@42747253^42746852-,1,-,42747272^,42746852-,42747253^42746852-
1@-@24383902^24379823-@24383867^24379823-,1,-,24383902^,24379823-,24383867^24379823-
1@+@24595512^24600940-@24595517^24600940-,1,+,24595512^,24600940-,24595517^24600940-
1@-@155440503^155439068-@155440490^155439068-,1,-,155440503^,155439068-,155440490^155439068-
1@-@155343604^155343486-@155343592^155343486-,1,-,155343604^,155343486-,155343592^155343486-
1@+@32205723^32206154-@32205963^32206154-,1,+,32205723^,32206154-,32205963^32206154-
1@+@28737797^28738259-@28737829^28738259-,1,+,28737797^,28738259-,28737829^28738259-
1@+@28738329^28742403-@28738338^28742403-,1,+,28738329^,28742403-,28738338^28742403-
1@-@29220838^29216812-@29220834^29216812-,1,-,29220838^,29216812-,29220834^29216812-
1@-@29220838^29216685-@29220717^29216685-,1,-,29220838^,29216685-,29220717^29216685-
1@+@173826786^173830660-@173828399^173830660-,1,+,173826786^,173830660-,173828399^173830660-
1@+@111910276^111910786-@111910313^111910786-,1,+,111910276^,111910786-,111910313^111910786-
1@-@161043268^161042882-@161043253^161042882-,1,-,161043268^,161042882-,161043253^161042882-
1@-@161042586^161042217-@161042555^161042217-,1,-,161042586^,161042217-,161042555^161042217-
1@-@161041735^161041411-@161041651^161041411-,1,-,161041735^,161041411-,161041651^161041411-
1@-@161041834^161041411-@161041735^161041411-,1,-,161041834^,161041411-,161041735^161041411-
1@-@161041834^161041411-@161041651^161041411-,1,-,161041834^,161041411-,161041651^161041411-
1@+@161118178^161118786-@161118225^161118786-,1,+,161118178^,161118786-,161118225^161118786-
1@-@161124414^161124210-@161124340^161124210-,1,-,161124414^,161124210-,161124340^161124210-
1@-@161124138^161123946-@161124133^161123946-,1,-,161124138^,161123946-,161124133^161123946-
1@-@161123075^161122523-@161122985^161122523-,1,-,161123075^,161122523-,161122985^161122523-
1@+@111235000^111235639-@111235057^111235639-,1,+,111235000^,111235639-,111235057^111235639-
1@+@161314425^161323614-@161314874^161323614-,1,+,161314425^,161323614-,161314874^161323614-
1@-@226386326^226385680-@226386219^226385680-,1,-,226386326^,226385680-,226386219^226385680-
1@-@226385609^226381208-@226385504^226383183-226383036^226381208-,1,-,226385609^,226381208-,226385504^226383183-226383036^226381208-
1@-@226383103^226380164-@226383036^226381208-226381068^226380164-,1,-,226383103^,226380164-,226383036^226381208-226381068^226380164-
1@+@161209595^161210111-@161209931^161210111-,1,+,161209595^,161210111-,161209931^161210111-
1@+@161209931^161210304-@161210188^161210304-,1,+,161209931^,161210304-,161210188^161210304-
1@+@161209931^161210591-@161210188^161210304-161210389^161210591-,1,+,161209931^,161210591-,161210188^161210304-161210389^161210591-
1@+@161212654^161213380-@161213182^161213380-,1,+,161212654^,161213380-,161213182^161213380-
1@+@161210710^161213380-@161212480^161213380-,1,+,161210710^,161213380-,161212480^161213380-
1@+@161210710^161213380-@161212480^161213380-,1,+,161210710^,161213380-,161212480^161213380-
1@+@161213921^161214156-@161213946^161214156-,1,+,161213921^,161214156-,161213946^161214156-
1@+@161213921^161214156-@161214032^161214156-,1,+,161213921^,161214156-,161214032^161214156-
1@+@161213921^161214156-@161214020^161214156-,1,+,161213921^,161214156-,161214020^161214156-
1@+@161213921^161214156-@161214053^161214156-,1,+,161213921^,161214156-,161214053^161214156-
1@+@161213946^161214156-@161214032^161214156-,1,+,161213946^,161214156-,161214032^161214156-
1@+@161213946^161214156-@161214020^161214156-,1,+,161213946^,161214156-,161214020^161214156-
1@+@161213946^161214156-@161214053^161214156-,1,+,161213946^,161214156-,161214053^161214156-
1@+@161214020^161214156-@161214032^161214156-,1,+,161214020^,161214156-,161214032^161214156-
1@+@161214032^161214156-@161214053^161214156-,1,+,161214032^,161214156-,161214053^161214156-
1@+@161214020^161214156-@161214053^161214156-,1,+,161214020^,161214156-,161214053^161214156-
1@-@45621638^45621484-@45621558^45621484-,1,-,45621638^,45621484-,45621558^45621484-
1@-@45620723^45620433-@45620528^45620433-,1,-,45620723^,45620433-,45620528^45620433-
1@+@66984592^66986403-@66984652^66986403-,1,+,66984592^,66986403-,66984652^66986403-
1@-@247101991^247101791-@247101987^247101791-,1,-,247101991^,247101791-,247101987^247101791-
1@-@52361513^52361132-@52361478^52361132-,1,-,52361513^,52361132-,52361478^52361132-
1@-@52353603^52353223-@52353518^52353223-,1,-,52353603^,52353223-,52353518^52353223-
1@-@57062890^57026043-@57062884^57033573-57033523^57033433-57033386^57026043-,1,-,57062890^,57026043-,57062884^57033573-57033523^57033433-57033386^57026043-
1@-@57062890^57026043-@57062884^57026043-,1,-,57062890^,57026043-,57062884^57026043-
1@+@203796601^203801575-@203796607^203801575-,1,+,203796601^,203801575-,203796607^203801575-
1@+@203796496^203801575-@203796601^203801575-,1,+,203796496^,203801575-,203796601^203801575-
1@-@1642386^1642001-@1642347^1642001-,1,-,1642386^,1642001-,1642347^1642001-
1@+@45568999^45569143-@45569006^45569143-,1,+,45568999^,45569143-,45569006^45569143-
1@+@33870424^33870872-@33870494^33870872-,1,+,33870424^,33870872-,33870494^33870872-
1@+@33870424^33870872-@33870494^33870872-,1,+,33870424^,33870872-,33870494^33870872-
1@+@33870424^33870872-@33870494^33870872-,1,+,33870424^,33870872-,33870494^33870872-
1@+@33082354^33083954-@33083142^33083954-,1,+,33082354^,33083954-,33083142^33083954-
1@+@33082354^33092050-@33083142^33083954-33084127^33092050-,1,+,33082354^,33092050-,33083142^33083954-33084127^33092050-
1@-@89020130^89015414-@89020126^89015414-,1,-,89020130^,89015414-,89020126^89015414-
1@-@89020532^89015414-@89020353^89015414-,1,-,89020532^,89015414-,89020353^89015414-
1@-@89014547^89014279-@89014405^89014279-,1,-,89014547^,89014279-,89014405^89014279-
1@-@27669245^27668535-@27669221^27668535-,1,-,27669245^,27668535-,27669221^27668535-
1@-@27669233^27668535-@27669221^27668535-,1,-,27669233^,27668535-,27669221^27668535-
1@-@27669245^27668535-@27669233^27668535-,1,-,27669245^,27668535-,27669233^27668535-
1@+@78628018^78628951-@78628393^78628951-,1,+,78628018^,78628951-,78628393^78628951-
1@-@945057^944800-@945042^944800-,1,-,945057^,944800-,945042^944800-
1@-@54144569^54141433-@54144466^54141433-,1,-,54144569^,54141433-,54144466^54141433-
1@+@230874715^230875306-@230875155^230875306-,1,+,230874715^,230875306-,230875155^230875306-
1@+@78660654^78662704-@78660691^78662704-,1,+,78660654^,78662704-,78660691^78662704-
1@+@154547479^154547678-@154547568^154547678-,1,+,154547479^,154547678-,154547568^154547678-
1@-@154590342^154589928-@154590262^154589928-,1,-,154590342^,154589928-,154590262^154589928-
1@-@154590342^154589928-@154590184^154589928-,1,-,154590342^,154589928-,154590184^154589928-
1@-@154590262^154589928-@154590184^154589928-,1,-,154590262^,154589928-,154590184^154589928-
1@-@154590262^154589928-@154590184^154589928-,1,-,154590262^,154589928-,154590184^154589928-
1@-@154590262^154589928-@154590184^154589928-,1,-,154590262^,154589928-,154590184^154589928-
1@-@46716295^46708051-@46716291^46708051-,1,-,46716295^,46708051-,46716291^46708051-
1@+@226889049^226891278-@226890965^226891278-,1,+,226889049^,226891278-,226890965^226891278-
1@+@226889049^226891278-@226890133^226890656-226890965^226891278-,1,+,226889049^,226891278-,226890133^226890656-226890965^226891278-
1@+@226891361^226891743-@226891365^226891743-,1,+,226891361^,226891743-,226891365^226891743-
1@+@226891844^226894007-@226891849^226894007-,1,+,226891844^,226894007-,226891849^226894007-
1@+@226897829^226899452-@226898891^226899315-226899357^226899452-,1,+,226897829^,226899452-,226898891^226899315-226899357^226899452-
1@+@161710863^161711208-@161710912^161711208-,1,+,161710863^,161711208-,161710912^161711208-
1@+@161711474^161713085-@161712218^161713085-,1,+,161711474^,161713085-,161712218^161713085-
1@+@211640189^211654044-@211640360^211654044-,1,+,211640189^,211654044-,211640360^211654044-
1@+@161778316^161781912-@161778320^161781912-,1,+,161778316^,161781912-,161778320^161781912-
1@+@161778316^161781912-@161778320^161778670-161778695^161781912-,1,+,161778316^,161781912-,161778320^161778670-161778695^161781912-
1@+@75786797^75787497-@75786865^75787497-,1,+,75786797^,75787497-,75786865^75787497-
1@+@75790057^75791285-@75790274^75790446-75790517^75791285-,1,+,75790057^,75791285-,75790274^75790446-75790517^75791285-
1@+@197442292^197477664-@197442534^197477664-,1,+,197442292^,197477664-,197442534^197477664-
1@-@43365186^43364794-@43364928^43364794-,1,-,43365186^,43364794-,43364928^43364794-
1@-@43364619^43364460-@43364615^43364460-,1,-,43364619^,43364460-,43364615^43364460-
1@-@43364615^43364460-@43364542^43364460-,1,-,43364615^,43364460-,43364542^43364460-
1@-@43364619^43364460-@43364542^43364460-,1,-,43364619^,43364460-,43364542^43364460-
1@+@109625792^109626160-@109625805^109626160-,1,+,109625792^,109626160-,109625805^109626160-
1@+@109627316^109627429-@109627330^109627429-,1,+,109627316^,109627429-,109627330^109627429-
1@+@109628214^109628364-@109628277^109628364-,1,+,109628214^,109628364-,109628277^109628364-
1@+@109628495^109629109-@109628806^109629109-,1,+,109628495^,109629109-,109628806^109629109-
1@+@109628495^109629109-@109628806^109629109-,1,+,109628495^,109629109-,109628806^109629109-
1@+@109629486^109629796-@109629490^109629796-,1,+,109629486^,109629796-,109629490^109629796-
1@+@109629490^109630233-@109629916^109630233-,1,+,109629490^,109630233-,109629916^109630233-
1@+@109630406^109630683-@109630439^109630683-,1,+,109630406^,109630683-,109630439^109630683-
1@+@109630406^109630943-@109630439^109630683-109630793^109630943-,1,+,109630406^,109630943-,109630439^109630683-109630793^109630943-
1@-@197121915^197117983-@197121867^197117983-,1,-,197121915^,197117983-,197121867^197117983-
1@-@197091931^197091041-@197091907^197091041-,1,-,197091931^,197091041-,197091907^197091041-
1@-@243504388^243499786-@243504348^243499786-,1,-,243504388^,243499786-,243504348^243499786-
